연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2016,특수대학원,서원대학교교육대학원,기존,본교,충북,충북 청주시,사립,야간,"충청북도 청주시 서원구 무심서로 377-3 (모충동, 서원대학교)",28674,043-299-8251,043-283-8252,home.seowon.ac.kr/user/indexMain.action?siteId=graduate,65 ,65 ,54 
2016,특수대학원,서원대학교산업대학원,기존,본교,충북,충북 청주시,사립,야간,"충청북도 청주시 서원구 무심서로 377-3 (모충동, 서원대학교)",28674,043-299-8261        ,043-283-8252     ,home.seowon.ac.kr/user/indexMain.action?siteId=industry,30 ,41 ,36 
2016,특수대학원,서원대학교정보통신대학원,폐교,본교,충북,충북 청주시,사립,야간,"충청북도 청주시 서원구 무심서로 377-3 (모충동, 서원대학교)",28674,043-299-8261,043-283-8252,home.seowon.ac.kr/user/indexMain.action?siteId=information, - , - , - 
2016,대학교,선문대학교,기존,본교,충남,충남 아산시,사립,주야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2114        ,041-541-7424  ,www.sunmoon.ac.kr,2098 ,12684 ,2344 
2016,일반대학원,선문대학교대학원,기존,본교,충남,충남 아산시,사립,주간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2602        ,041-530-2968        ,http://graduate.sunmoon.ac.kr/,116 ,127 ,106 
2016,특수대학원,선문대학교 경영대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2603        ,041-530-2968        ,http://graduate.sunmoon.ac.kr/, - , - , - 
2016,특수대학원,선문대학교교육대학원,기존,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2605        ,041-530-2968        ,http://graduate.sunmoon.ac.kr,35 ,24 ,19 
2016,특수대학원,선문대학교사회복지대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2606        ,041-530-2968        ,http://graduate.sunmoon.ac.kr, - , - , - 
2016,특수대학원,선문대학교통번역대학원,폐교,본교,충남,충남 아산시,사립,주간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2603        ,041-530-2968        ,http://translator.sunmoon.ac.kr/, - , - , - 
2016,특수대학원,선문대학교 행정대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2606        ,041-530-2968        ,http://graduate.sunmoon.ac.kr/, - ,6 ,4 
2016,특수대학원,선문대학교상담대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2605,041-530-2968,http://graduate.sunmoon.ac.kr/, - , - , - 
2016,전문대학원,선문대학교신학전문대학원,기존,본교,충남,충남 아산시,사립,주간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2684        ,041-530-2688        ,http://graduate.sunmoon.ac.kr/,26 ,28 ,23 
2016,특수대학원,선문대학교 통합의학대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2617        ,041-530-2968      ,http://gsim.sunmoon.ac.kr, - ,7 ,5 
2016,특수대학원,선문대학교 무도대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2606,041-530-2968,http://graduate.sunmoon.ac.kr/, - ,1 ,1 
2016,특수대학원,선문대학교 글로컬통합대학원,신설,본교,충남,충남 아산시,사립,주야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2606,041-530-2968,graduate.sunmoon.ac.kr,124 ,93 ,67 
2016,대학교,성결대학교,기존,본교,경기,경기 안양시,사립,주야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8114        ,031-449-0529        ,www.sungkyul.edu,1280 ,13900 ,1360 
2016,일반대학원,성결대학교일반대학원,기존,본교,경기,경기 안양시,사립,주간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8081        ,,www.sungkyul.edu,27 ,35 ,24 
2016,특수대학원,성결대학교경영행정대학원,폐교,본교,경기,경기 안양시,사립,야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8081        ,,www.sungkyul.edu, - , - , - 
2016,특수대학원,성결대학교교육대학원,기존,본교,경기,경기 안양시,사립,야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8081        ,,www.sungkyul.edu,40 ,61 ,40 
2016,특수대학원,성결대학교 문화예술대학원,폐교,본교,경기,경기 안양시,사립,주간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8081        ,,www.sungkyul.edu, - , - , - 
2016,특수대학원,성결대학교사회복지대학원,기존,본교,경기,경기 안양시,사립,야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8081        ,,www.sungkyul.edu,25 ,25 ,18 
2016,특수대학원,성결대학교신학대학원,기존,본교,경기,경기 안양시,사립,야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8114        ,,www.sungkyul.edu,100 ,128 ,83 
2016,전문대학원,성결대학교신학전문대학원,폐교,본교,경기,경기 안양시,사립,주간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8114        ,,www.sungkyul.edu, - , - , - 
2016,특수대학원,성결대학교성결신학대학원,폐교,본교,경기,경기 안양시,사립,야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8081        ,,www.sungkyul.edu, - , - , - 
2016,특수대학원,성결대학교 프라임대학원,기존,본교,경기,경기 안양시,사립,야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,,,,40 ,49 ,29 
2016,대학교,성공회대학교,기존,본교,서울,서울 구로구,사립,주야간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4142      ,02-2610-4248        ,www.skhu.ac.kr,513 ,3270 ,539 
2016,일반대학원,성공회대학교대학원,기존,본교,서울,서울 구로구,사립,주간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4114        ,02-2610-4248        ,www.skhu.ac.kr,58 ,65 ,49 
2016,특수대학원,성공회대학교교육대학원,기존,본교,서울,서울 구로구,사립,야간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4208        ,02-2610-4248        ,www.skhu.ac.kr,30 ,36 ,26 
2016,특수대학원,성공회대학교 신학대학원,기존,본교,서울,서울 구로구,사립,야간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4142,02-2610-4206,http://gstlg.skhu.ac.kr/main_cache.html,17 ,16 ,15 
2016,특수대학원,성공회대학교시민사회복지대학원,기존,본교,서울,서울 구로구,사립,야간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4208        ,02-2610-4248        ,http://www.skhu.ac.kr,50 ,51 ,38 
2016,전문대학원,성공회대학교신학전문대학원,폐교,본교,서울,서울 구로구,사립,주간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4208        ,02-2610-4248        ,http://www.skhu.ac.kr, - , - , - 
2016,특수대학원,성공회대학교NGO대학원,기존,본교,서울,서울 구로구,사립,야간+계절제,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4208        ,02-2610-4248        ,http://www.skhu.ac.kr,54 ,56 ,42 
2016,특수대학원,성공회대학교문화대학원,기존,본교,서울,서울 구로구,사립,야간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",8359,02-2610-4208        ,02-2610-4248        ,www.skhu.ac.kr,20 ,25 ,18 
2016,대학교,성균관대학교,기존,본교,서울,서울 종로구,사립,주야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,02-760-0114         ,,http://www.skku.edu,3319 ,82926 ,4100 
2016,일반대학원,성균관대학교 일반대학원,기존,본교,서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,1870 ,4344 ,2054 
2016,특수대학원,성균관대학교 경영대학원,폐교,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,, - , - , - 
2016,특수대학원,성균관대학교 교육대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,60 ,201 ,60 
2016,특수대학원,성균관대학교 디자인대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,32 ,49 ,18 
2016,특수대학원,성균관대학교 사회복지대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,70 ,83 ,44 
2016,특수대학원,성균관대학교 언론정보대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,48 ,58 ,33 
2016,특수대학원,성균관대학교 유학대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,30 ,30 ,29 
2016,특수대학원,성균관대학교 임상약학대학원,기존,본교,경기,경기 수원시,사립,야간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,,32 ,41 ,26 
2016,특수대학원,성균관대학교 정보통신대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,75 ,104 ,63 
2016,특수대학원,성균관대학교 행정대학원,폐교,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,, - , - , - 
2016,특수대학원,성균관대학교 과학기술대학원,폐교,본교,경기,경기 수원시,사립,야간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,, - , - , - 
2016,특수대학원,성균관대학교 생활과학대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,24 ,29 ,15 
2016,전문대학원,성균관대학교 경영(전문)대학원,기존,본교,서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,300 ,523 ,338 
2016,특수대학원,성균관대학교 번역·테솔(TESOL)대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,40 ,68 ,36 
2016,특수대학원,성균관대학교 국가전략대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,25 ,28 ,17 
2016,전문대학원,성균관대학교 법학전문대학원,기존,본교,서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,160 ,586 ,177 
2016,특수대학원,성균관대학교 임상간호대학원,기존,본교,경기,경기 수원시,사립,야간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,,40 ,65 ,39 
2016,전문대학원,성균관대학교 국정관리대학원,폐교,본교,서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,, - ,56 ,38 
2016,특수대학원,성균관대학교 글로벌창업대학원,기존,본교,경기,경기 수원시,사립,야간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,,30 ,48 ,21 
2016,전문대학원,성균관대학교 의학전문대학원,폐교,본교,경기,경기 수원시,사립,주간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,, - , - , - 
2016,특수대학원,성균관대학교 경영대학원(iMBA),기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,200 ,338 ,202 
2016,전문대학원,성균관대학교 중국대학원,기존,본교,서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,40 , - , - 
2016,전문대학원,성균관대학교 기술경영전문대학원,신설,본교,경기,경기 수원시,사립,주간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,,50 ,141 ,50 
2016,전문대학원,성균관대학교 수자원전문대학원,기존,본교,경기,경기 수원시,사립,주간,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",16419,,,,30 ,53 ,37 
2016,특수대학원,성균관대학교 글로벌보험연금대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,15 ,20 ,7 
2016,특수대학원,성균관대학교 문화융합대학원,기존,본교,서울,서울 종로구,사립,야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,40 ,114 ,31 
2016,전문대학원,성균관대학교 국정전문대학원,학교명 변경,본교,서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",3063,,,,70 ,68 ,43 
2016,대학교,성신여자대학교,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114         ,02-920-2018         ,www.sungshin.ac.kr,2060 ,20715 ,2226 
2016,일반대학원,성신여자대학교대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr,286 ,560 ,236 
2016,특수대학원,성신여자대학교교육대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr,72 ,298 ,55 
2016,특수대학원,성신여자대학교문화산업대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr, - ,13 ,8 
2016,특수대학원,성신여자대학교 생애복지대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr,30 ,32 ,19 
2016,특수대학원,성신여자대학교 융합디자인예술대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr, - ,11 ,7 
2016,특수대학원,성신여자대학교 문화산업예술대학원,신설,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr,50 ,12 ,5 
2016,특수대학원,성신여자대학교 뷰티융합대학원,신설,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",2844,02-920-7114,02-920-2018,www.sungshin.ac.kr,94 ,61 ,42 
2016,대학교,세명대학교,기존,본교,충북,충북 제천시,사립,주간,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",27136,043-645-1125        ,043-644-2111        ,www.semyung.ac.kr,1880 ,11073 ,1990 
2016,일반대학원,세명대학교일반대학원,기존,본교,충북,충북 제천시,사립,주간,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",27136,043-645-1125        ,043-645-2752        ,www.semyung.ac.kr,69 ,79 ,66 
2016,특수대학원,세명대학교교육대학원,기존,본교,충북,충북 제천시,사립,야간,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",27136,043-645-1125        ,043-645-2752        ,www.semyung.ac.kr,9 ,3 ,2 
2016,특수대학원,세명대학교 저널리즘스쿨대학원,기존,본교,충북,충북 제천시,사립,야간,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",27136,043-645-1125        ,043-649-7172        ,journalism.semyung.ac.kr,30 ,41 ,29 
2016,특수대학원,세명대학교 경영행정복지대학원,기존,본교,충북,충북 제천시,사립,야간,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",27136,043-645-1125        ,043-645-2752        ,www.semyung.ac.kr,20 ,24 ,20 
2016,대학교,세종대학교,기존,본교,서울,서울 광진구,사립,주야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3114        ,02-3408-3906        ,www.sejong.ac.kr,2320 ,40856 ,2725 
2016,일반대학원,세종대학교일반대학원,기존,본교,서울,서울 광진구,사립,주간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3048        ,02-3408-3550        ,graduate.sejong.ac.kr/index.do,580 ,1204 ,704 
2016,특수대학원,세종대학교 공공정책대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3114,02-3408-3991,pub.sejong.ac.kr,95 ,108 ,60 
2016,특수대학원,세종대학교관광대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3422        ,02-3408-3400        ,tourgrad.sejong.ac.kr,130 ,154 ,120 
2016,특수대학원,세종대학교교육대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3673        ,02-3408-3809        ,edu.sejong.ac.kr,50 ,107 ,51 
2016,특수대학원,세종대학교 산업대학원,기존,본교,서울,서울 광진구,사립,원격,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3686        ,02-3408-3702        ,www.emba.ac.kr,120 ,109 ,72 
2016,특수대학원,세종대학교 정책과학대학원,폐교,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3044        ,02-3408-3991        ,www.sejong.ac.kr, - , - , - 
2016,특수대학원,세종대학교공연예술대학원,폐교,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3684        ,02-3408-2929       ,cm.sejong.ac.kr/user/perfarts/, - , - , - 
2016,전문대학원,세종대학교경영전문대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3046        ,02-3408-3400        ,graduatebusiness.sejong.ac.kr/,115 ,92 ,64 
2016,특수대학원,세종대학교 문화예술콘텐츠대학원,폐교,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3684        ,02-3408-3888        ,cm.sejong.ac.kr/user/cac/, - , - , - 
2016,특수대학원,세종대학교 도시부동산대학원,폐교,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3044        ,02-3408-3991        ,www.sejong.ac.kr, - , - , - 
2016,특수대학원,세종대학교 융합예술대학원,기존,본교,서울,서울 광진구,사립,야간,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",5006,02-3408-3684,02-3408-2929,arts.sejong.ac.kr,125 ,140 ,80 
2016,대학교,수원가톨릭대학교,기존,본교,경기,경기 화성시,사립,주간,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교)",18332,031-290-8800        ,031-227-4526        ,www.suwoncatholic.ac.kr,90 ,53 ,28 
2016,일반대학원,수원가톨릭대학교대학원,기존,본교,경기,경기 화성시,사립,주간,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교)",18332,031-290-8822      ,031-227-4526        ,www.suwoncatholic.ac.kr,35 ,29 ,25 
2016,대학교,수원대학교,기존,본교,경기,경기 화성시,사립,주야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114   ,,suwon.ac.kr,2196 ,24108 ,2333 
2016,일반대학원,수원대학교일반대학원,기존,본교,경기,경기 화성시,사립,주간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,134 ,166 ,133 
2016,특수대학원,수원대학교경영대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,35 ,42 ,36 
2016,특수대학원,수원대학교교육대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,172 ,191 ,116 
2016,특수대학원,수원대학교금융공학대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,5 , - , - 
2016,특수대학원,수원대학교 미술대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,25 ,32 ,26 
2016,특수대학원,수원대학교사회복지대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,30 ,36 ,28 
2016,특수대학원,수원대학교행정대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,25 ,31 ,29 
2016,특수대학원,수원대학교호텔관광대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,15 ,17 ,16 
2016,특수대학원,수원대학교 음악대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon.ac.kr,25 ,36 ,26 
2016,특수대학원,수원대학교 공학대학원,기존,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114        ,,www.suwon ac.kr,24 ,26 ,25 
2016,특수대학원,수원대학교 고용서비스대학원,신설,본교,경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114,,www.suwon.ac.kr,25 ,28 ,25 
2016,대학교,숙명여자대학교,기존,본교,서울,서울 용산구,사립,주간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,02-710-9114,02-718-2337,http://www.sookmyung.ac.kr,2198 ,24456 ,2405 
2016,일반대학원,숙명여자대학교 일반대학원,기존,본교,서울,서울 용산구,사립,주간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,532 ,991 ,452 
2016,특수대학원,숙명여자대학교 교육대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,200 ,759 ,207 
2016,특수대학원,숙명여자대학교 국제관계대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,42 ,44 ,38 
2016,특수대학원,숙명여자대학교 사회교육대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,56 ,145 ,52 
2016,특수대학원,숙명여자대학교 음악치료대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,42 ,289 ,42 
2016,특수대학원,숙명여자대학교 임상약학대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,28 ,12 ,8 
2016,특수대학원,숙명여자대학교 전통문화예술대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,57 ,78 ,55 
2016,특수대학원,숙명여자대학교 정책산업대학원,학교명 변경,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,56 ,41 ,25 
2016,특수대학원,숙명여자대학교 TESOL 대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,40 ,64 ,40 
2016,특수대학원,숙명여자대학교 원격대학원,기존,본교,서울,서울 용산구,사립,야간+원격,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,200 ,212 ,102 
2016,특수대학원,숙명여자대학교 여성인적자원개발대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,34 ,39 ,29 
2016,전문대학원,숙명여자대학교 호스피탈리티경영전문대학원,기존,본교,서울,서울 용산구,사립,주야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,http://hmba.sookmyung.ac.kr,40 ,16 ,8 
2016,특수대학원,숙명여자대학교 라이프스타일디자인대학원,기존,본교,서울,서울 용산구,사립,야간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",4310,,,,28 ,26 ,17 
2016,대학교,순천향대학교,기존,본교,충남,충남 아산시,사립,주야간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교)",31538,041-530-1114        ,041-542-4615        ,www.sch.ac.kr,2377 ,22827 ,2544 
2016,일반대학원,순천향대학교대학원,기존,본교,충남,충남 아산시,사립,주간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",31538,041-530-1114        ,041-542-4615        ,http://www.sch.ac.kr/gradu,267 ,364 ,288 
2016,특수대학원,순천향대학교교육대학원,기존,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",31538,041-530-1114        ,041-542-4615        ,http://www.sch.ac.kr/gradu,100 ,142 ,94 
2016,특수대학원,순천향대학교산업정보대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",31538,041-530-1114        ,041-542-4615        ,http://www.sch.ac.kr/gradu, - , - , - 
2016,특수대학원,순천향대학교 행정대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",31538,041-530-1114        ,041-542-4615        ,http://www.sch.ac.kr/gradu, - , - , - 
2016,특수대학원,순천향대학교 글로벌경영대학원,폐교,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",31538,041-530-1114        ,041-542-4615        ,http://www.sch.ac.kr/gradu, - , - , - 
2016,특수대학원,순천향대학교 건강과학대학원,기존,본교,충남,충남 아산시,사립,야간,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",31538,041-530-1114        ,041-542-4615        ,http://www.sch.ac.kr/gradu,62 ,81 ,57 
